Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,LANGUAGE,PATIENTPOPULATIONPERCENTAGEBELOWPOVERTY
cad87ce8-51e1-4214-aae6-e928eb14466c,1992-06-19,,999-45-6436,S99962246,X77637753X,Mrs.,Bernice532,Paucek755,,Lemke654,M,white,nonhispanic,F,Natick  Massachusetts  US,145 Schultz Dam,Wilmington,Massachusetts,Middlesex County,,42.60200906032098,-71.2039854906112,659999.21,10303.079999999998,,
7078ae9a-4c79-4b30-b127-f76aabb6763e,1968-04-26,,999-64-4625,S99988401,X57362661X,Mrs.,Caterina17,Hirthe744,,Mann644,M,white,hispanic,F,Boston  Massachusetts  US,260 Kutch Walk,Fitchburg,Massachusetts,Worcester County,,42.63151510406731,-71.8392184983341,1028032.73,15120.219999999998,,
bc668670-c85e-48f9-a4fd-0ee6b13e878d,2003-09-05,,999-32-9052,S99911864,,,Kermit56,Barton704,,,,white,nonhispanic,M,Rockport  Massachusetts  US,331 Sipes Quay Suite 27,Beverly,Massachusetts,Essex County,,42.59339079463152,-70.86862257280947,363104.79,2987.28,,
419c213d-8d35-440c-bf47-a536f95df517,1964-09-06,1999-08-29,999-87-7767,S99989705,X87823143X,Mr.,Micheal721,Lang846,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,1065 Wisozk Route Unit 21,Boston,Massachusetts,Suffolk County,2115,42.26992648299328,-71.06440858873741,109997.63,5883.299999999999,,
075095e6-c821-436e-92e3-9e5323ed81e5,1946-09-09,2009-04-03,999-63-7990,S99972029,X16080559X,Mr.,Kermit56,Rutherford999,,,M,white,nonhispanic,M,Stow  Massachusetts  US,489 Nienow Rue,Fall River,Massachusetts,Bristol County,2790,41.653135767742114,-71.0043680629964,1662009.03,4021.32,,
d2f6d528-39db-4b7e-8389-abd27af9a710,1996-06-26,,999-71-6658,S99919362,X38676934X,Ms.,Deidra675,Gleason633,,,,white,nonhispanic,F,Beverly  Massachusetts  US,949 Harvey Row Suite 34,Weymouth,Massachusetts,Norfolk County,2191,42.19881332914573,-70.98939359831729,10528.25,405.8,,
0934bb3d-8592-405f-a568-747ab0634a48,1984-07-07,,999-56-1666,S99927743,X5950935X,Mr.,Alejandro916,D'Amore443,,,M,asian,nonhispanic,M,Arlington  Massachusetts  US,272 O'Connell Stravenue,Blackstone,Massachusetts,Worcester County,,42.066384941120646,-71.48830511220497,778680.6,2703.88,,
fa0b58e6-6817-4d49-8211-1dd34abf0c15,2008-11-21,,999-97-9250,,,,Sean831,Casper496,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,173 Leuschke Club Unit 65,Waltham,Massachusetts,Middlesex County,2453,42.428920338643,-71.22885478083032,39316.66,12050.589999999998,,
b5fbb0b5-6b9f-45b2-bab0-3630dc3555a3,1964-09-06,2014-10-09,999-15-4687,S99965276,X87264100X,Mr.,Aron520,Hintz995,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,128 Rice Tunnel Unit 1,Boston,Massachusetts,Suffolk County,2108,42.23596627772884,-71.07653546289538,167303.91,38105.31,,
b83237f3-9ff5-491e-aab4-d63ccff85f85,2012-11-17,,999-91-6450,,,,Gerald181,Gorczany269,,,,white,nonhispanic,M,Maynard  Massachusetts  US,304 Considine View,Franklin,Massachusetts,Norfolk County,2038,42.04514107194324,-71.42171934441131,174094.56,2776.48,,
46988a9c-9c86-429a-bc4a-b3d14ff321b0,1957-03-13,,999-93-2339,S99969123,X17176450X,Mr.,Orlando897,Reichert620,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,526 Schinner Junction Suite 13,Lunenburg,Massachusetts,Worcester County,1462,42.61132332463651,-71.75240344546074,1650550.5,7220.21,,
506d8f60-3658-428d-8a32-d15677b74a9d,1946-09-09,,999-63-9120,S99962223,X53312051X,Mr.,Morris740,Sanford861,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,872 Tremblay Fort Unit 20,Fall River,Massachusetts,Bristol County,2747,41.63528802780086,-71.1787573172385,1536413.16,10778.27,,
818566cb-c89b-42d8-a6af-1a1ef13ed7cf,1984-10-11,,999-54-7892,S99983721,X68437677X,Mrs.,Rana586,Harber290,,Sporer811,M,white,nonhispanic,F,Arlington  Massachusetts  US,902 Stiedemann Drive Unit 71,Beverly,Massachusetts,Essex County,,42.55353132429881,-70.87309760391344,775431.1900000001,4639.789999999999,,
944884c0-5358-479e-bdf5-c0dd87739ef7,1973-01-21,2007-09-23,999-64-6680,S99999679,X21164602X,Mrs.,Theodora872,Johnson679,,Kunze215,M,white,nonhispanic,F,Charlton  Massachusetts  US,864 Nader Skyway Suite 10,Springfield,Massachusetts,Hampden County,1103,42.14701617708065,-72.61430039116323,108619.19,11577.22,,
f5ad6c28-6a01-448d-b0a2-9276aa648685,1980-05-24,,999-71-3946,S99972430,X15458178X,Mrs.,Rosalind66,Huel628,,Hickle134,M,black,nonhispanic,F,Stoneham  Massachusetts  US,933 Braun Rest Apt 8,Lawrence,Massachusetts,Essex County,,42.69642981545991,-71.15352392653001,126534.61,9029.5,,
22828b0d-f53c-41f2-825f-00d19a499e1b,2010-10-25,,999-20-4520,,,,Willa615,Paucek755,,,,black,nonhispanic,F,Swansea  Massachusetts  US,548 Hodkiewicz Park,Woburn,Massachusetts,Middlesex County,,42.53318889970624,-71.13326461107303,209422.02,2772.91,,
e4f2ee93-89f0-4339-b079-5b174190e18e,1964-01-02,,999-51-2834,S99986733,X17488994X,Mrs.,Muoi890,Huels583,,Romaguera67,M,white,nonhispanic,F,Brockton  Massachusetts  US,764 Stokes Vista,Medway,Massachusetts,Norfolk County,,42.18684061153454,-71.46568867528029,1339637.32,8032.559999999999,,
c5f2714c-6886-4a2c-bb54-6147b94ca407,1984-02-22,,999-20-5256,S99956101,X66429886X,Mrs.,Vennie613,McCullough561,,Murphy561,M,white,nonhispanic,F,Boston  Massachusetts  US,604 Harvey View,Blackstone,Massachusetts,Worcester County,,42.08692727530842,-71.5803826288018,835866.22,7725.079999999999,,
261c8bd7-2e46-4d57-81e1-f2ea0c01d882,1946-10-20,,999-99-7899,S99979749,X71707963X,Ms.,Marylouise236,Wuckert783,,,S,white,nonhispanic,F,Westport  Massachusetts  US,499 Rippin Path,Wilmington,Massachusetts,Middlesex County,1887,42.59203788036781,-71.18746208770094,1450118.04,12608.68,,
5a2f02ce-0286-45ae-b992-05331cb88379,1973-06-30,,999-94-8759,S99964145,X37859789X,Mrs.,Laticia649,Bernier607,,Rempel203,M,white,nonhispanic,F,Boston  Massachusetts  US,469 Gerhold Bay Unit 34,Waltham,Massachusetts,Middlesex County,2451,42.43121449138476,-71.26807838429691,1125174.87,14000.809999999998,,
cba9edd6-c19f-4447-b281-7aedd19561d8,1974-05-22,,999-72-6418,S99969854,X1945449X,Mrs.,Scottie437,Ziemann98,,Witting912,M,black,nonhispanic,F,Worcester  Massachusetts  US,474 Hettinger Arcade,Hamilton,Massachusetts,Essex County,,42.60556595208804,-70.89170392731684,943302.22,12184.21,,
5f31b84e-2a14-48b3-b73b-2a66b0b45572,1949-04-07,,999-94-8937,S99972660,X2446659X,Mr.,Thaddeus38,Runolfsdottir785,,,M,white,nonhispanic,M,Blackstone  Massachusetts  US,788 Schulist Forge Unit 11,Leominster,Massachusetts,Worcester County,1453,42.474900797563045,-71.72622797024533,1745484.73,5576.24,,
1ad1d462-589d-459e-a05c-7d24a6fe5e39,1989-05-05,,999-19-6420,S99979952,X33412222X,Mrs.,Leilani136,Ziemann98,,Howell947,M,white,nonhispanic,F,Brockton  Massachusetts  US,1013 Hagenes Ferry Suite 86,Middleton,Massachusetts,Essex County,,42.62557473549565,-71.04144285617502,98445.82,6515.239999999999,,
9503ede9-5dcd-4578-9ec8-4b7df1915c01,1957-09-28,,999-54-8544,S99942095,X12482609X,Mrs.,Annalee788,Osinski784,,Spencer878,M,white,nonhispanic,F,Springfield  Massachusetts  US,389 Beatty Plaza Apt 32,Milton,Massachusetts,Norfolk County,2186,42.21454866814037,-71.08066639769577,1417728.77,9366.11,,
255384fc-4d66-4b33-b0ef-6a4563081fd8,1963-08-17,,999-11-1235,S99939802,X258307X,Mrs.,Corinna386,Gerlach374,,Boehm581,M,white,nonhispanic,F,Boston  Massachusetts  US,915 Keeling Esplanade,Westport,Massachusetts,Bristol County,,41.5725170562147,-71.07283308554402,1264270.47,17082.479999999996,,
bd40ebc8-6298-44b9-ab48-91023f3e8c6b,2000-10-17,,999-91-5933,S99961697,,Ms.,Tora746,Hammes673,,,,white,nonhispanic,F,Everett  Massachusetts  US,806 West Club Unit 50,Beverly,Massachusetts,Essex County,,42.605387421776776,-70.79548490146477,450394.3,3228.08,,
08cef08f-3d65-4fd2-92be-955681536533,1965-03-22,,999-26-9610,S99923111,X49016311X,Mr.,Benedict104,Fadel536,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,139 Kulas Key,Beverly,Massachusetts,Essex County,1915,42.533753066271466,-70.81217220951964,1398489.25,5648.679999999999,,
f5403aa6-03be-43fd-9955-72d01979269d,2018-04-17,,999-73-8591,,,,Shandra823,Beatty507,,,,white,nonhispanic,F,Newburyport  Massachusetts  US,449 Cremin Estate Apt 20,Burlington,Massachusetts,Middlesex County,,42.45573387630204,-71.32095479279991,48750.0,1270.7599999999998,,
7c95e75f-4965-4bf3-96a0-d6b3fecd1a92,2001-08-21,,999-55-4456,S99961639,,Mr.,Erwin847,Lehner980,,,,white,nonhispanic,M,Greenfield  Massachusetts  US,921 Dietrich Passage Suite 70,South Hadley,Massachusetts,Hampshire County,,42.27798497080356,-72.5960567416131,459610.15,7325.999999999999,,
06a889ff-c131-4e7a-b533-d7db5f3c7cce,2006-04-04,,999-62-4189,,,,Joycelyn213,Abernathy524,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,182 Trantow Mission Unit 20,Bellingham,Massachusetts,Norfolk County,,42.06442874671311,-71.49312725910934,374923.78,2970.68,,
c5cf97f7-382f-49af-96f4-954abee0dcba,1963-01-18,,999-58-8644,S99920130,X23298690X,Ms.,Rene434,Schinner682,,,S,black,nonhispanic,F,Lowell  Massachusetts  US,604 Sipes Divide Unit 0,Boston,Massachusetts,Suffolk County,2136,42.23803949899867,-71.14001844889657,1197534.73,13841.249999999998,,
7b7d2280-354f-4bfa-b1b5-ebe85da184dd,1950-04-13,2001-12-11,999-42-8551,S99981184,X1198617X,Mr.,Dion244,Bartoletti50,,,M,white,nonhispanic,M,Newton  Massachusetts  US,853 Hoeger Stravenue,Freetown,Massachusetts,Bristol County,,41.74048141625263,-70.9773665858958,1382803.07,2605.48,,
e7694eb1-b4e2-41b2-9a62-b508a5b7567e,1971-07-14,,999-75-6594,S99919447,X57357897X,Mrs.,Charise827,Daugherty69,,Keeling57,M,white,nonhispanic,F,Revere  Massachusetts  US,1008 Romaguera Divide,Braintree,Massachusetts,Norfolk County,2184,42.19433577865831,-70.97107134474695,958600.81,9719.39,,
e9ea0aae-80f9-485f-b3e6-8d956a49ecb3,1979-04-23,,999-33-6709,S99932256,X20465989X,Ms.,Noel608,Grady603,,,S,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,569 Larson Arcade,Weymouth,Massachusetts,Norfolk County,,42.18656036461597,-70.98870800523679,63658.07,1927.32,,
37a3e880-5f09-42d4-8e54-3fd64b4957ba,1976-04-20,,999-93-7358,S99962626,X46132432X,Ms.,Verdie59,Price929,,,S,white,nonhispanic,F,Belchertown  Massachusetts  US,1028 Gulgowski Center Apt 54,Lawrence,Massachusetts,Essex County,1840,42.64616075675013,-71.12580046967778,1047947.98,11388.759999999998,,
dce5ef54-42ed-4aff-aed1-b1eeea67557b,1951-11-10,,999-82-7701,S99997087,X64044625X,Mr.,Rafael239,Schaden604,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,741 Botsford Key Suite 37,Weymouth,Massachusetts,Norfolk County,2189,42.18272307006279,-71.00507054125976,1578894.52,7144.36,,
6e0d79f9-497a-4c9e-b3d3-53dd41d34af8,1950-04-13,,999-72-2761,S99985030,X11434651X,Mr.,Alvaro283,Ankunding277,,,M,white,nonhispanic,M,Wilmington  Massachusetts  US,752 Hand Port,Freetown,Massachusetts,Bristol County,,41.80539543457404,-71.04317116915799,1427015.18,6261.879999999999,,
6fce0e81-8447-4848-a811-57fa69303478,1956-12-23,,999-37-6632,S99968007,X44276772X,Mr.,Floyd420,Conroy74,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,355 Schuppe Orchard Apt 78,Uxbridge,Massachusetts,Worcester County,,42.10644485752832,-71.68308567724925,1300528.65,4757.84,,
10f76834-730a-4076-96fe-d24202c059fe,1953-03-05,2012-02-24,999-81-5409,S99964449,X9691981X,Mrs.,Micah422,Lind531,,Greenfelder433,M,white,nonhispanic,F,Brookline  Massachusetts  US,305 Kuhn Promenade Apt 4,Boston,Massachusetts,Suffolk County,2119,42.22743919782264,-71.11564680936499,199610.01,143254.84000000003,,
b5737eaa-cfd6-4cc6-bbb4-0a1aaf369e78,1994-01-15,,999-19-4938,S99986293,X501891X,Ms.,Marx778,Sauer652,,,,white,nonhispanic,F,Needham  Massachusetts  US,338 Ernser Mission Unit 87,Billerica,Massachusetts,Middlesex County,,42.51480538968588,-71.22700451615144,641752.73,4439.639999999999,,
472e249b-1ada-4ae0-9333-3490ae5a2501,1994-05-31,,999-40-1503,S99913120,X11487099X,Ms.,Ebonie344,O'Conner199,,,,white,nonhispanic,F,Quincy  Massachusetts  US,596 Donnelly Haven,Quincy,Massachusetts,Norfolk County,2171,42.19209015724857,-71.076451004206,634105.05,8602.56,,
c2972df1-9046-4f4b-b90d-f419d09d0436,1953-05-23,,999-15-4336,S99991283,X78648015X,Mrs.,Eilene124,Daugherty69,,Fisher429,M,asian,nonhispanic,F,Springfield  Massachusetts  US,208 Bauch Hollow Suite 42,Bellingham,Massachusetts,Norfolk County,,42.07969936752493,-71.47965265246313,902770.4,8014.239999999999,,
42c5b49f-6a7a-4d39-92e7-7c26a39c613a,1972-03-29,,999-30-6305,S99938468,X31049005X,Mr.,Odis959,Sipes176,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,987 Feest Drive,Franklin,Massachusetts,Norfolk County,2038,42.04864796282108,-71.4497577093409,1053415.68,20446.62,,
49e5e08b-b365-4486-ae37-02e658175baa,1991-08-30,,999-62-6355,S99961670,X16288948X,Mrs.,Gianna370,Harris789,,Nienow652,M,asian,hispanic,F,Brookline  Massachusetts  US,172 Halvorson Underpass,Boston,Massachusetts,Suffolk County,2113,42.27790832091274,-71.1025009232742,637800.53,4038.8,,
9c82a282-243f-4b70-9d3f-c189b67675b4,1964-01-10,,999-13-4844,S99987051,X81751682X,Mrs.,Susy776,Emmerich580,,Ankunding277,M,white,nonhispanic,F,Watertown  Massachusetts  US,1014 Wuckert Bridge Apt 74,Westport,Massachusetts,Bristol County,,41.60434180736122,-71.10730021117007,1149083.26,22091.83,,
0244e0db-981d-4663-8d09-381a7157069f,2007-11-03,,999-39-4326,,,,Dreama246,Doyle959,,,,black,nonhispanic,F,Swampscott  Massachusetts  US,739 Kerluke Bay,Millis,Massachusetts,Norfolk County,,42.13388038844565,-71.40307827584289,272288.23,3170.2499999999995,,
44875dfe-5ebc-47fe-b7e2-304cb4ab4bc2,1999-02-16,,999-14-4668,S99979773,X27218192X,Ms.,Shantay950,Bins636,,,,white,nonhispanic,F,Belmont  Massachusetts  US,146 Donnelly Pathway Suite 4,Fall River,Massachusetts,Bristol County,2723,41.65882115695344,-71.22181382962053,379548.64,3632.9699999999993,,
0b330870-5a8e-442c-b9c4-cb060a53ac82,1952-10-29,,999-30-4732,S99942990,X36560738X,Mrs.,Vashti163,Reinger292,,Sauer652,M,white,nonhispanic,F,Leominster  Massachusetts  US,861 Quigley Rest Apt 21,North Andover,Massachusetts,Essex County,,42.693043388827306,-71.07437484348588,1360489.98,23206.41,,
f26eaced-f2fc-43b4-b6cb-1fd44b4bacd9,1947-02-23,,999-68-7989,S99974581,X40569055X,Mr.,Ben667,Kessler503,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,651 Price Approach Apt 34,Holliston,Massachusetts,Middlesex County,,42.19357735791212,-71.49316692179008,1671876.37,10357.27,,
1ad59b27-bf37-4db7-9af0-fe41bc7fea5b,1975-03-16,,999-29-4371,S99921760,X62904958X,Ms.,Micki733,Turner526,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,589 Pfeffer Avenue,Tewksbury,Massachusetts,Middlesex County,,42.59289752342997,-71.18332931832519,978834.82,14973.79,,
cc0541bf-e517-4ba3-a3c5-b08a4b0dac62,1944-04-30,,999-45-6980,S99982714,X58134116X,Ms.,Georgiann138,Greenfelder433,,,S,white,nonhispanic,F,Reading  Massachusetts  US,157 Schiller Gardens,Springfield,Massachusetts,Hampden County,1105,42.17013232002316,-72.58594807127324,1515614.31,15209.919999999998,,
e49a89c2-eae5-4264-ab19-c5241e1ebe39,2008-03-27,,999-25-7840,,,,Fausto876,Bechtelar572,,,,white,nonhispanic,M,Toulouse  Occitanie  FR,1068 Orn Trailer,Springfield,Massachusetts,Hampden County,1107,42.12141580272257,-72.65290955354796,278071.5,3244.8,,
b0ca57ab-cc33-422c-93ae-d88cb6197bba,1962-08-22,,999-19-6194,S99971169,X38493785X,Mrs.,Libbie63,Ondricka197,,Feest103,M,white,nonhispanic,F,Rehoboth  Massachusetts  US,686 Shields Dam,Easthampton,Massachusetts,Hampshire County,,42.22978144372635,-72.65363025988258,1319591.22,9914.04,,
dc61c21a-3218-49b4-ac41-07c0ea0ba690,1953-04-04,,999-11-6672,S99947354,X67730019X,Mrs.,Lynette631,Grady603,,Waelchi213,M,white,nonhispanic,F,Medford  Massachusetts  US,730 Bogan Row,Danvers,Massachusetts,Essex County,,42.60440173960424,-70.93066659920434,1618289.78,7990.959999999999,,
3fb9a63a-dae1-42ba-9255-f328acc3b4a7,1992-12-01,,999-81-7765,S99940954,X49044879X,Mr.,Brian582,Metz686,,,S,white,nonhispanic,M,Grafton  Massachusetts  US,462 Mosciski Park,Milton,Massachusetts,Norfolk County,2186,42.21135653841416,-71.04126745140245,731258.78,2719.8,,
853a3b43-baa9-4e86-9027-58e1630d9d2d,1965-07-12,,999-37-9279,S99960340,X81705997X,Mr.,Raul814,Wintheiser220,,,M,white,nonhispanic,M,Milford  Massachusetts  US,818 Bogan Ville,Westport,Massachusetts,Bristol County,,41.59362998767652,-71.06229332981142,1269487.86,6204.41,,
d9d1254c-61c6-4716-91fe-6c58d446b74b,1994-09-13,,999-71-3532,S99969862,X65527131X,Mr.,Morton637,Smith67,,,,white,nonhispanic,M,Revere  Massachusetts  US,273 Kassulke Ranch,Blackstone,Massachusetts,Worcester County,,42.00402773093153,-71.53369622941104,624593.36,3925.52,,
afca8044-b4f8-4f61-b25e-c712869f0234,1988-06-08,,999-15-5114,S99928935,X3318360X,Mrs.,James276,Gleason633,,Toy286,M,white,nonhispanic,F,Somerville  Massachusetts  US,385 D'Amore Byway Unit 19,Westport,Massachusetts,Bristol County,,41.57198025535367,-71.09289791497197,105052.21,12037.59,,
16a9aa74-37da-44ad-83c8-b54eaccdc1d4,1923-06-12,,999-37-6408,S99946239,X45865681X,Ms.,Milissa240,Weimann465,,,S,white,nonhispanic,F,Revere  Massachusetts  US,154 Leannon Gardens Suite 18,West Springfield,Massachusetts,Hampden County,1089,42.14274316835691,-72.66971497228303,1392723.53,22170.32,,
571e28d1-a770-49cd-aa48-f1a0418a7088,1980-04-13,,999-80-6794,S99967599,X62230020X,Mr.,Fletcher87,Spinka232,,,M,white,hispanic,M,Northbridge  Massachusetts  US,448 Langworth Trailer Suite 29,West Springfield,Massachusetts,Hampden County,,42.16339301007636,-72.6415164818141,123257.09,3758.0,,
adeb7b5d-fc2b-47a8-84ab-3e2f225fefba,1958-10-15,,999-94-8684,S99987209,X47085867X,Mrs.,Oneida64,Veum823,,Goodwin327,M,white,nonhispanic,F,Worcester  Massachusetts  US,522 Pagac Gateway Suite 31,New Bedford,Massachusetts,Bristol County,2747,41.5676841027268,-70.92265344522532,1308169.53,10518.97,,
f3fe7200-32ba-4340-8b6e-d7b07e49d8e5,2017-11-19,,999-91-8339,,,,Erika442,Rosenbaum794,,,,white,nonhispanic,F,Worcester  Massachusetts  US,783 Hessel Knoll,Manchester-by-the-Sea,Massachusetts,Essex County,,42.59105480077943,-70.71374137182985,57828.78,1435.59,,
216d0424-89d8-4ecf-9326-c2e93efd8c2e,2004-09-05,,999-88-3325,,,,Chelsey293,O'Reilly797,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,109 O'Conner Grove,North Andover,Massachusetts,Essex County,,42.71487395145176,-71.1363007395173,418341.33,2714.84,,
59667c3a-9f7f-44d4-96b9-b109cae394a6,1980-06-28,,999-98-2128,S99964796,X4468156X,Mrs.,Leola603,Medhurst46,,Koss676,M,white,nonhispanic,F,Boston  Massachusetts  US,177 Schumm Mews,South Hadley,Massachusetts,Hampshire County,,42.2827814819912,-72.54311414134357,890903.9500000001,8908.58,,
c803cce9-063b-4ed1-a7d2-fc80afdab448,2009-10-17,,999-28-8023,,,,Latisha994,Pagac496,,,,white,nonhispanic,F,South Hadley  Massachusetts  US,1016 West Hollow,Andover,Massachusetts,Essex County,1810,42.67353238264336,-71.1311375847421,231269.32,3049.8,,
5455448c-2aae-490a-b45b-c5b92c0d8a6e,2004-04-04,,999-61-3577,S99944151,,,Samual455,Prosacco716,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,322 Marks Rue Suite 15,Fitchburg,Massachusetts,Worcester County,1420,42.54042078854956,-71.83696377894441,390865.37,4120.52,,
65fc4a93-f1da-45dc-a332-1ff0ff47d6f9,2010-12-04,,999-93-4178,,,,Will178,Haley279,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,1071 Von Course,Lakeville,Massachusetts,Plymouth County,,41.80189952371072,-70.96063417369214,240402.25,3016.48,,
3a8d42b6-45bb-4c54-87cb-cfc7dcec8fea,1980-03-13,2017-04-07,999-22-9515,S99959216,X18751601X,Mr.,Vincenzo126,Wuckert783,,,M,white,nonhispanic,M,Natick  Massachusetts  US,135 Miller Station,Beverly,Massachusetts,Essex County,,42.58421652941235,-70.85677378533757,806787.02,3203.8,,
1f9b73f7-9a7c-40f1-9541-1bb260183912,2000-03-25,,999-54-7058,S99917166,X16653285X,Ms.,Soraya693,Koss676,,,,white,nonhispanic,F,Belchertown  Massachusetts  US,566 Williamson Run Suite 85,Swansea,Massachusetts,Bristol County,,41.77258603015846,-71.19895007599308,414094.65,3184.72,,
b1285fde-2e53-4c5c-8d25-2f822c27f8bc,1963-08-10,,999-88-8132,S99959223,X51245116X,Mrs.,Angila948,Stiedemann542,,Oberbrunner298,M,white,nonhispanic,F,Milford  Massachusetts  US,842 Hartmann Junction Suite 52,Fitchburg,Massachusetts,Worcester County,,42.601677935896326,-71.79476436205144,1408540.77,6777.4,,
